year_film,nominee_label,winner,prob,rank,top_pick,actual_winner,winner_rank,correct
2021,Joe Walker (Dune),False,0.0812,2,Person_na_N_Dhongha_le (Belfast),Elliot Graham (No Time to Die),3,False
2021,Elliot Graham (No Time to Die),True,0.0234,3,Person_na_N_Dhongha_le (Belfast),Elliot Graham (No Time to Die),3,False
2021,Tom Cross (No Time to Die),True,0.0234,4,Person_na_N_Dhongha_le (Belfast),Elliot Graham (No Time to Die),3,False
2021,Andy Jurgensen (Licorice Pizza),False,0.019,5,Person_na_N_Dhongha_le (Belfast),Elliot Graham (No Time to Die),3,False
2022,Eddie Hamilton (Top Gun: Maverick),False,0.4826,1,Eddie Hamilton (Top Gun: Maverick),Paul Rogers (Everything Everywhere All at Once),6,False
2022,Mikkel E. G. Nielsen (The Banshees of Inisherin),False,0.3693,2,Eddie Hamilton (Top Gun: Maverick),Paul Rogers (Everything Everywhere All at Once),6,False
2022,Person_Sven_Budelmann (All Quiet on the Western Front),False,0.3073,3,Eddie Hamilton (Top Gun: Maverick),Paul Rogers (Everything Everywhere All at Once),6,False
2022,Jonathan Redmond (Elvis),False,0.1443,4,Eddie Hamilton (Top Gun: Maverick),Paul Rogers (Everything Everywhere All at Once),6,False
2022,Matt Villa (Elvis),False,0.1443,5,Eddie Hamilton (Top Gun: Maverick),Paul Rogers (Everything Everywhere All at Once),6,False
2022,Paul Rogers (Everything Everywhere All at Once),True,0.0276,6,Eddie Hamilton (Top Gun: Maverick),Paul Rogers (Everything Everywhere All at Once),6,False
2023,Person_Paul_Watts (The Zone of Interest),False,0.6717,1,Person_Paul_Watts (The Zone of Interest),Jennifer Lame (Oppenheimer),5,False
2023,Laurent Sénéchal (Anatomy of a Fall),False,0.3706,2,Person_Paul_Watts (The Zone of Interest),Jennifer Lame (Oppenheimer),5,False
2023,Yorgos Mavropsaridis (Poor Things),False,0.1547,3,Person_Paul_Watts (The Zone of Interest),Jennifer Lame (Oppenheimer),5,False
2023,Thelma Schoonmaker (Killers of the Flower Moon),False,0.0305,4,Person_Paul_Watts (The Zone of Interest),Jennifer Lame (Oppenheimer),5,False
2023,Jennifer Lame (Oppenheimer),True,0.0127,5,Person_Paul_Watts (The Zone of Interest),Jennifer Lame (Oppenheimer),5,False
2024,Nick Emerson (Conclave),True,0.608,1,Nick Emerson (Conclave),Nick Emerson (Conclave),1,True
2024,Sean Baker (Anora),False,0.4747,2,Nick Emerson (Conclave),Nick Emerson (Conclave),1,True
2024,Joe Walker (Dune: Part Two),False,0.0887,3,Nick Emerson (Conclave),Nick Emerson (Conclave),1,True
2024,Juliette Welfling (Emilia Pérez),False,0.061,4,Nick Emerson (Conclave),Nick Emerson (Conclave),1,True
