year_film,nominee_label,winner,prob,rank,top_pick,actual_winner,winner_rank,correct
2020,Anthony Hopkins (The Father),True,0.4669,3,Chadwick Boseman (Ma Rainey's Black Bottom),Anthony Hopkins (The Father),3,False
2020,Riz Ahmed (Sound of Metal),False,0.4239,4,Chadwick Boseman (Ma Rainey's Black Bottom),Anthony Hopkins (The Father),3,False
2020,Gary Oldman (Mank),False,0.4059,5,Chadwick Boseman (Ma Rainey's Black Bottom),Anthony Hopkins (The Father),3,False
2021,Will Smith (King Richard),True,0.7417,1,Will Smith (King Richard),Will Smith (King Richard),1,True
2021,"Andrew Garfield (tick, tick...BOOM!)",False,0.492,2,Will Smith (King Richard),Will Smith (King Richard),1,True
2021,Benedict Cumberbatch (The Power of the Dog),False,0.4736,3,Will Smith (King Richard),Will Smith (King Richard),1,True
2021,Denzel Washington (The Tragedy of Macbeth),False,0.3708,4,Will Smith (King Richard),Will Smith (King Richard),1,True
2021,Javier Bardem (Being the Ricardos),False,0.3584,5,Will Smith (King Richard),Will Smith (King Richard),1,True
2022,Colin Farrell (The Banshees of Inisherin),False,0.5716,1,Colin Farrell (The Banshees of Inisherin),Brendan Fraser (The Whale),2,False
2022,Brendan Fraser (The Whale),True,0.5701,2,Colin Farrell (The Banshees of Inisherin),Brendan Fraser (The Whale),2,False
2022,Austin Butler (Elvis),False,0.5513,3,Colin Farrell (The Banshees of Inisherin),Brendan Fraser (The Whale),2,False
2022,Bill Nighy (Living),False,0.4235,4,Colin Farrell (The Banshees of Inisherin),Brendan Fraser (The Whale),2,False
2022,Paul Mescal (Aftersun),False,0.3505,5,Colin Farrell (The Banshees of Inisherin),Brendan Fraser (The Whale),2,False
2023,Cillian Murphy (Oppenheimer),True,0.7543,1,Cillian Murphy (Oppenheimer),Cillian Murphy (Oppenheimer),1,True
2023,Paul Giamatti (The Holdovers),False,0.5414,2,Cillian Murphy (Oppenheimer),Cillian Murphy (Oppenheimer),1,True
2023,Bradley Cooper (Maestro),False,0.3956,3,Cillian Murphy (Oppenheimer),Cillian Murphy (Oppenheimer),1,True
2023,Jeffrey Wright (American Fiction),False,0.3909,4,Cillian Murphy (Oppenheimer),Cillian Murphy (Oppenheimer),1,True
2023,Colman Domingo (Rustin),False,0.3835,5,Cillian Murphy (Oppenheimer),Cillian Murphy (Oppenheimer),1,True
2024,Timothée Chalamet (A Complete Unknown),False,0.6118,1,Timothée Chalamet (A Complete Unknown),Adrien Brody (The Brutalist),2,False
2024,Adrien Brody (The Brutalist),True,0.6056,2,Timothée Chalamet (A Complete Unknown),Adrien Brody (The Brutalist),2,False
2024,Sebastian Stan (The Apprentice),False,0.4812,3,Timothée Chalamet (A Complete Unknown),Adrien Brody (The Brutalist),2,False
2024,Ralph Fiennes (Conclave),False,0.4713,4,Timothée Chalamet (A Complete Unknown),Adrien Brody (The Brutalist),2,False
2024,Colman Domingo (Sing Sing),False,0.4212,5,Timothée Chalamet (A Complete Unknown),Adrien Brody (The Brutalist),2,False
